kick_distance,roof,surface,half_seconds_remaining,score_differential,wind_speed_mph,wind_dir,humidity_pct,weather_type,temp_f,fg_made
44.0,outdoors,grass,284.0,22.0,5.0,N,90.0,cloudy,46.0,0
50.0,closed,fieldturf,3.0,-7.0,3.0,NW,79.0,cloudy,71.0,1
51.0,closed,fieldturf,1360.0,-4.0,3.0,NW,79.0,cloudy,71.0,1
46.0,closed,fieldturf,457.0,-1.0,3.0,NW,79.0,cloudy,71.0,0
49.0,closed,fieldturf,201.0,-1.0,3.0,NW,79.0,cloudy,71.0,1
41.0,closed,grass,161.0,-14.0,3.0,EAST,91.0,cloudy,70.0,0
38.0,closed,grass,856.0,-21.0,3.0,EAST,91.0,cloudy,70.0,1
29.0,closed,grass,599.0,-18.0,3.0,EAST,91.0,cloudy,70.0,1
35.0,dome,matrixturf,1519.0,0.0,9.0,W,58.0,cloudy,68.0,1
48.0,dome,matrixturf,1523.0,-5.0,9.0,W,58.0,cloudy,68.0,0
35.0,dome,matrixturf,390.0,7.0,9.0,W,58.0,cloudy,68.0,1
40.0,outdoors,grass,1029.0,1.0,11.0,N,78.0,snow,14.0,1
43.0,outdoors,grass,354.0,-11.0,11.0,N,78.0,snow,14.0,1
31.0,outdoors,grass,1525.0,15.0,11.0,N,78.0,snow,14.0,1
26.0,outdoors,grass,1023.0,18.0,11.0,N,78.0,snow,14.0,1
31.0,outdoors,grass,812.0,0.0,4.0,E,75.0,clear,70.0,1
29.0,outdoors,grass,17.0,3.0,4.0,E,75.0,clear,70.0,0
38.0,outdoors,grass,174.0,7.0,3.0,NNW,88.0,cloudy,55.0,1
30.0,outdoors,grass,1529.0,17.0,3.0,NNW,88.0,cloudy,55.0,1
51.0,outdoors,grass,1080.0,-13.0,3.0,NNW,88.0,cloudy,55.0,1
45.0,outdoors,grass,19.0,-3.0,3.0,NNW,88.0,cloudy,55.0,0
41.0,closed,grass,1299.0,7.0,16.0,WSW,33.0,other,84.0,1
44.0,closed,grass,775.0,3.0,16.0,WSW,33.0,other,84.0,1
49.0,closed,grass,4.0,-13.0,16.0,WSW,33.0,other,84.0,1
44.0,closed,grass,2.0,-3.0,16.0,WSW,33.0,other,84.0,1
41.0,closed,grass,167.0,0.0,16.0,WSW,33.0,other,84.0,0
48.0,closed,grass,20.0,0.0,16.0,WSW,33.0,other,84.0,1
40.0,outdoors,grass,900.0,-7.0,7.0,ENE,60.0,cloudy,49.0,1
41.0,outdoors,grass,545.0,4.0,7.0,ENE,60.0,cloudy,49.0,1
41.0,outdoors,grass,1553.0,-20.0,7.0,ENE,60.0,cloudy,49.0,1
32.0,outdoors,grass,811.0,24.0,7.0,ENE,60.0,cloudy,49.0,1
42.0,dome,grass,896.0,0.0,9.0,WEST,28.0,clear,75.0,1
29.0,dome,grass,1400.0,11.0,9.0,WEST,28.0,clear,75.0,1
36.0,dome,grass,768.0,-7.0,9.0,WEST,28.0,clear,75.0,1
20.0,outdoors,grass,1577.0,0.0,8.0,SSW,76.0,cloudy,76.0,1
37.0,outdoors,grass,1061.0,-4.0,8.0,SSW,76.0,cloudy,76.0,1
36.0,outdoors,grass,3.0,-1.0,8.0,SSW,76.0,cloudy,76.0,1
29.0,outdoors,grass,1287.0,2.0,8.0,SSW,76.0,cloudy,76.0,1
39.0,outdoors,grass,1084.0,-5.0,8.0,SSW,76.0,cloudy,76.0,1
49.0,outdoors,grass,1515.0,0.0,17.0,WNW,66.0,cloudy,49.0,1
49.0,outdoors,grass,590.0,-4.0,17.0,WNW,66.0,cloudy,49.0,1
59.0,outdoors,grass,10.0,-1.0,17.0,WNW,66.0,cloudy,49.0,1
52.0,outdoors,grass,1278.0,2.0,17.0,WNW,66.0,cloudy,49.0,0
48.0,dome,fieldturf,5.0,-13.0,,,70.0,other,68.0,0
35.0,outdoors,grass,1507.0,0.0,10.0,NORTH,23.0,clear,64.0,1
52.0,outdoors,grass,1358.0,18.0,10.0,NORTH,23.0,clear,64.0,1
47.0,outdoors,grass,482.0,7.0,10.0,NORTH,23.0,clear,64.0,1
33.0,outdoors,grass,154.0,3.0,10.0,NORTH,23.0,clear,64.0,1
23.0,outdoors,grass,15.0,-21.0,10.0,E,73.0,cloudy,86.0,1
48.0,outdoors,grass,222.0,-11.0,10.0,E,73.0,cloudy,86.0,0
41.0,outdoors,grass,1538.0,0.0,35.0,W,56.0,cloudy,49.0,0
41.0,outdoors,grass,819.0,0.0,35.0,W,56.0,cloudy,49.0,1
29.0,outdoors,grass,321.0,-3.0,35.0,W,56.0,cloudy,49.0,1
33.0,outdoors,grass,2.0,0.0,35.0,W,56.0,cloudy,49.0,1
38.0,outdoors,grass,1430.0,-3.0,35.0,W,56.0,cloudy,49.0,1
24.0,outdoors,grass,267.0,7.0,35.0,W,56.0,cloudy,49.0,1
37.0,outdoors,grass,118.0,-10.0,35.0,W,56.0,cloudy,49.0,0
43.0,outdoors,astroturf,655.0,-7.0,17.0,W,87.0,rain,41.0,1
33.0,outdoors,astroturf,12.0,-4.0,17.0,W,87.0,rain,41.0,1
28.0,outdoors,astroturf,250.0,0.0,17.0,W,87.0,rain,41.0,1
38.0,outdoors,grass,1397.0,0.0,20.0,SE,41.0,cloudy,40.0,1
44.0,outdoors,grass,977.0,-3.0,20.0,SE,41.0,cloudy,40.0,1
27.0,outdoors,grass,643.0,0.0,20.0,SE,41.0,cloudy,40.0,0
29.0,outdoors,grass,103.0,7.0,20.0,SE,41.0,cloudy,40.0,1
27.0,outdoors,grass,1462.0,-3.0,20.0,SE,41.0,cloudy,40.0,1
39.0,outdoors,grass,1208.0,0.0,20.0,SE,41.0,cloudy,40.0,1
51.0,outdoors,grass,18.0,-3.0,20.0,SE,41.0,cloudy,40.0,1
35.0,outdoors,grass,100.0,0.0,20.0,SE,41.0,cloudy,40.0,1
39.0,outdoors,astroturf,1183.0,-7.0,11.0,SOUTH,0.0,clear,52.0,1
55.0,outdoors,astroturf,788.0,-11.0,11.0,SOUTH,0.0,clear,52.0,1
48.0,outdoors,astroturf,180.0,-8.0,11.0,SOUTH,0.0,clear,52.0,1
47.0,outdoors,astroturf,2.0,-12.0,11.0,SOUTH,0.0,clear,52.0,0
51.0,outdoors,grass,3.0,7.0,7.0,SSW,97.0,rain,52.0,1
48.0,outdoors,fieldturf,852.0,20.0,4.0,N,58.0,clear,55.0,1
37.0,outdoors,fieldturf,1486.0,0.0,8.0,SW,46.0,other,39.0,1
40.0,outdoors,fieldturf,11.0,-11.0,8.0,SW,46.0,other,39.0,1
43.0,outdoors,fieldturf,1505.0,-8.0,8.0,SW,46.0,other,39.0,1
33.0,outdoors,fieldturf,919.0,-1.0,8.0,SW,46.0,other,39.0,1
38.0,outdoors,fieldturf,224.0,5.0,8.0,SW,46.0,other,39.0,1
33.0,outdoors,grass,1492.0,0.0,24.0,W,52.0,clear,48.0,1
53.0,outdoors,grass,930.0,-3.0,24.0,W,52.0,clear,48.0,0
43.0,closed,fieldturf,48.0,0.0,4.0,SOUTH,50.0,clear,76.0,1
48.0,closed,fieldturf,133.0,11.0,4.0,SOUTH,50.0,clear,76.0,1
39.0,outdoors,astroturf,1002.0,-7.0,19.0,SOUTH,63.0,cloudy,71.0,1
55.0,outdoors,astroturf,666.0,-11.0,19.0,SOUTH,63.0,cloudy,71.0,1
47.0,outdoors,astroturf,50.0,1.0,19.0,SOUTH,63.0,cloudy,71.0,1
48.0,outdoors,astroturf,1565.0,-4.0,19.0,SOUTH,63.0,cloudy,71.0,0
51.0,outdoors,astroturf,1324.0,4.0,19.0,SOUTH,63.0,cloudy,71.0,0
67.0,outdoors,astroturf,2.0,-2.0,19.0,SOUTH,63.0,cloudy,71.0,0
40.0,outdoors,grass,1166.0,0.0,14.0,SE,55.0,clear,77.0,1
22.0,outdoors,grass,753.0,-17.0,14.0,SE,55.0,clear,77.0,1
52.0,closed,fieldturf,1496.0,0.0,10.0,EAST,71.0,cloudy,72.0,1
43.0,closed,fieldturf,812.0,-10.0,10.0,EAST,71.0,cloudy,72.0,1
35.0,closed,fieldturf,108.0,14.0,10.0,EAST,71.0,cloudy,72.0,1
41.0,closed,fieldturf,1566.0,-17.0,10.0,EAST,71.0,cloudy,72.0,1
46.0,dome,sportturf,1151.0,-7.0,,,,other,,0
23.0,dome,sportturf,504.0,-13.0,,,,other,,1
45.0,dome,sportturf,667.0,-17.0,,,,other,,1
22.0,outdoors,grass,950.0,-7.0,5.0,N,83.0,clear,78.0,1
19.0,outdoors,grass,1024.0,25.0,5.0,N,83.0,clear,78.0,1
53.0,outdoors,grass,380.0,28.0,5.0,N,83.0,clear,78.0,1
54.0,outdoors,grass,1492.0,0.0,14.0,,71.0,cloudy,79.0,1
30.0,outdoors,grass,750.0,3.0,14.0,,71.0,cloudy,79.0,1
59.0,outdoors,grass,3.0,-7.0,14.0,,71.0,cloudy,79.0,1
30.0,outdoors,grass,974.0,-11.0,14.0,,71.0,cloudy,79.0,1
48.0,dome,matrixturf,1401.0,0.0,18.0,W,52.0,cloudy,60.0,0
45.0,dome,matrixturf,8.0,0.0,18.0,W,52.0,cloudy,60.0,1
29.0,dome,matrixturf,1163.0,-11.0,18.0,W,52.0,cloudy,60.0,1
31.0,dome,matrixturf,282.0,2.0,18.0,W,52.0,cloudy,60.0,1
37.0,closed,grass,310.0,-7.0,11.0,SW,34.0,other,66.0,1
56.0,closed,grass,3.0,4.0,11.0,SW,34.0,other,66.0,1
50.0,closed,grass,215.0,0.0,11.0,SW,34.0,other,66.0,1
49.0,closed,grass,118.0,-3.0,11.0,SW,34.0,other,66.0,0
35.0,outdoors,fieldturf,1417.0,0.0,2.0,S,72.0,clear,61.0,1
50.0,outdoors,fieldturf,277.0,3.0,2.0,S,72.0,clear,61.0,1
45.0,outdoors,fieldturf,66.0,-6.0,2.0,S,72.0,clear,61.0,1
29.0,outdoors,fieldturf,367.0,-10.0,2.0,S,72.0,clear,61.0,1
51.0,outdoors,fieldturf,3.0,0.0,2.0,S,72.0,clear,61.0,1
36.0,outdoors,grass,114.0,28.0,17.0,NE,76.0,cloudy,77.0,1
48.0,outdoors,grass,357.0,-38.0,17.0,NE,76.0,cloudy,77.0,1
38.0,outdoors,grass,1480.0,0.0,1.0,SSW,49.0,clear,75.0,1
48.0,outdoors,grass,791.0,-10.0,1.0,SSW,49.0,clear,75.0,1
48.0,outdoors,grass,568.0,7.0,1.0,SSW,49.0,clear,75.0,1
42.0,outdoors,grass,1216.0,10.0,1.0,SSW,49.0,clear,75.0,1
44.0,outdoors,grass,900.0,-13.0,1.0,SSW,49.0,clear,75.0,1
38.0,closed,fieldturf,1139.0,0.0,14.0,SOUTHEAST,69.0,cloudy,70.0,1
44.0,closed,fieldturf,230.0,10.0,14.0,SOUTHEAST,69.0,cloudy,70.0,1
59.0,closed,fieldturf,2.0,-7.0,14.0,SOUTHEAST,69.0,cloudy,70.0,1
45.0,closed,fieldturf,1522.0,4.0,14.0,SOUTHEAST,69.0,cloudy,70.0,1
39.0,closed,fieldturf,1037.0,7.0,14.0,SOUTHEAST,69.0,cloudy,70.0,1
43.0,closed,fieldturf,435.0,-4.0,14.0,SOUTHEAST,69.0,cloudy,70.0,1
44.0,outdoors,astroturf,686.0,14.0,4.0,WSW,41.0,clear,69.0,1
45.0,outdoors,astroturf,72.0,-17.0,4.0,WSW,41.0,clear,69.0,1
61.0,outdoors,astroturf,4.0,14.0,4.0,WSW,41.0,clear,69.0,0
22.0,outdoors,astroturf,1618.0,14.0,4.0,WSW,41.0,clear,69.0,1
44.0,outdoors,astroturf,1021.0,-10.0,4.0,WSW,41.0,clear,69.0,1
31.0,outdoors,astroturf,257.0,14.0,4.0,WSW,41.0,clear,69.0,1
24.0,outdoors,grass,336.0,0.0,13.0,SE,81.0,rain,52.0,1
20.0,outdoors,grass,1287.0,10.0,13.0,SE,81.0,rain,52.0,1
23.0,closed,grass,1497.0,0.0,3.0,NNW,11.0,clear,78.0,1
54.0,closed,grass,847.0,4.0,3.0,NNW,11.0,clear,78.0,1
42.0,closed,grass,530.0,-7.0,3.0,NNW,11.0,clear,78.0,1
55.0,closed,grass,351.0,4.0,3.0,NNW,11.0,clear,78.0,1
21.0,closed,grass,88.0,-7.0,3.0,NNW,11.0,clear,78.0,1
58.0,closed,grass,4.0,4.0,3.0,NNW,11.0,clear,78.0,1
45.0,closed,grass,1090.0,-7.0,3.0,NNW,11.0,clear,78.0,1
41.0,outdoors,grass,1588.0,0.0,21.0,,82.0,cloudy,52.0,1
30.0,outdoors,grass,1193.0,3.0,21.0,,82.0,cloudy,52.0,1
45.0,outdoors,grass,111.0,12.0,21.0,,82.0,cloudy,52.0,1
37.0,outdoors,grass,309.0,-29.0,21.0,,82.0,cloudy,52.0,1
50.0,dome,grass,1337.0,-7.0,3.0,ENE,15.0,clear,64.0,1
33.0,dome,grass,500.0,-4.0,3.0,ENE,15.0,clear,64.0,1
24.0,dome,grass,108.0,1.0,3.0,ENE,15.0,clear,64.0,1
52.0,dome,grass,1460.0,4.0,3.0,ENE,15.0,clear,64.0,1
22.0,dome,grass,806.0,14.0,3.0,ENE,15.0,clear,64.0,1
41.0,outdoors,grass,1411.0,0.0,25.0,SE,66.0,rain,59.0,1
46.0,outdoors,grass,1117.0,-3.0,25.0,SE,66.0,rain,59.0,0
24.0,outdoors,grass,940.0,-7.0,6.0,N,46.0,clear,56.0,1
50.0,outdoors,grass,677.0,4.0,6.0,N,46.0,clear,56.0,1
43.0,outdoors,grass,1.0,-7.0,6.0,N,46.0,clear,56.0,1
44.0,outdoors,grass,735.0,-10.0,6.0,N,46.0,clear,56.0,0
52.0,outdoors,grass,1541.0,0.0,23.0,W,76.0,cloudy,38.0,1
39.0,outdoors,grass,6.0,4.0,23.0,W,76.0,cloudy,38.0,1
31.0,outdoors,grass,764.0,0.0,23.0,W,76.0,cloudy,38.0,1
50.0,outdoors,grass,29.0,7.0,7.0,SE,73.0,other,83.0,1
35.0,outdoors,grass,1055.0,3.0,7.0,SE,73.0,other,83.0,1
47.0,outdoors,grass,508.0,12.0,7.0,SE,73.0,other,83.0,0
49.0,outdoors,grass,245.0,12.0,7.0,SE,73.0,other,83.0,1
23.0,outdoors,grass,935.0,-7.0,11.0,WNW,59.0,clear,44.0,1
42.0,outdoors,grass,53.0,-4.0,11.0,WNW,59.0,clear,44.0,1
37.0,outdoors,grass,1554.0,-6.0,11.0,WNW,59.0,clear,44.0,1
43.0,outdoors,grass,1017.0,-3.0,11.0,WNW,59.0,clear,44.0,1
40.0,outdoors,fieldturf,1291.0,-7.0,18.0,SOUTH,60.0,cloudy,56.0,1
35.0,outdoors,fieldturf,469.0,4.0,18.0,SOUTH,60.0,cloudy,56.0,1
44.0,outdoors,fieldturf,191.0,7.0,18.0,SOUTH,60.0,cloudy,56.0,1
23.0,dome,matrixturf,1481.0,0.0,7.0,WNW,21.0,clear,78.0,1
37.0,dome,matrixturf,229.0,-10.0,7.0,WNW,21.0,clear,78.0,1
61.0,dome,matrixturf,2.0,-7.0,7.0,WNW,21.0,clear,78.0,1
39.0,dome,matrixturf,29.0,-10.0,7.0,WNW,21.0,clear,78.0,1
32.0,dome,astroturf,900.0,7.0,16.0,N,73.0,cloudy,74.0,1
49.0,dome,astroturf,833.0,-10.0,16.0,N,73.0,cloudy,74.0,1
23.0,dome,astroturf,738.0,7.0,16.0,N,73.0,cloudy,74.0,1
40.0,dome,astroturf,359.0,-17.0,16.0,N,73.0,cloudy,74.0,1
23.0,outdoors,grass,603.0,-7.0,15.0,SSW,90.0,cloudy,65.0,1
46.0,outdoors,grass,241.0,4.0,15.0,SSW,90.0,cloudy,65.0,1
24.0,outdoors,grass,1562.0,0.0,15.0,SSW,90.0,cloudy,65.0,1
21.0,outdoors,grass,1094.0,9.0,15.0,SSW,90.0,cloudy,65.0,1
40.0,outdoors,grass,767.0,12.0,15.0,SSW,90.0,cloudy,65.0,1
38.0,dome,fieldturf,1110.0,-7.0,,,70.0,other,68.0,1
43.0,dome,fieldturf,486.0,-11.0,,,70.0,other,68.0,0
53.0,dome,fieldturf,13.0,11.0,,,70.0,other,68.0,1
37.0,dome,fieldturf,162.0,0.0,,,70.0,other,68.0,1
41.0,dome,fieldturf,21.0,-3.0,,,70.0,other,68.0,1
59.0,dome,fieldturf,3.0,0.0,,,70.0,other,68.0,1
27.0,outdoors,fieldturf,5.0,6.0,11.0,NNW,74.0,cloudy,48.0,1
41.0,outdoors,fieldturf,144.0,4.0,11.0,NNW,74.0,cloudy,48.0,1
28.0,dome,astroturf,1586.0,0.0,9.0,NNE,58.0,other,75.0,1
22.0,dome,astroturf,1070.0,-3.0,9.0,NNE,58.0,other,75.0,1
51.0,dome,astroturf,841.0,0.0,9.0,NNE,58.0,other,75.0,1
53.0,dome,astroturf,674.0,-3.0,9.0,NNE,58.0,other,75.0,0
52.0,dome,astroturf,276.0,3.0,9.0,NNE,58.0,other,75.0,1
34.0,outdoors,grass,1247.0,0.0,7.0,E,63.0,cloudy,57.0,0
53.0,outdoors,grass,104.0,-1.0,7.0,E,63.0,cloudy,57.0,1
58.0,outdoors,grass,4.0,2.0,7.0,E,63.0,cloudy,57.0,0
32.0,outdoors,grass,1190.0,5.0,7.0,E,63.0,cloudy,57.0,1
50.0,outdoors,grass,588.0,8.0,7.0,E,63.0,cloudy,57.0,1
38.0,outdoors,grass,120.0,11.0,7.0,E,63.0,cloudy,57.0,0
19.0,dome,sportturf,5.0,6.0,14.0,WNW,73.0,other,39.0,1
56.0,outdoors,grass,1024.0,14.0,7.0,ENE,67.0,other,65.0,1
51.0,outdoors,grass,853.0,-17.0,7.0,ENE,67.0,other,65.0,0
37.0,outdoors,grass,300.0,17.0,7.0,ENE,67.0,other,65.0,1
50.0,closed,fieldturf,854.0,0.0,10.0,NNW,91.0,cloudy,38.0,0
37.0,closed,fieldturf,1367.0,-14.0,10.0,NNW,91.0,cloudy,38.0,1
32.0,closed,fieldturf,677.0,-3.0,10.0,NNW,91.0,cloudy,38.0,1
43.0,closed,fieldturf,541.0,0.0,10.0,NNW,91.0,cloudy,38.0,1
26.0,closed,fieldturf,7.0,-3.0,10.0,NNW,91.0,cloudy,38.0,1
39.0,closed,fieldturf,435.0,0.0,10.0,NNW,91.0,cloudy,38.0,1
35.0,dome,grass,281.0,0.0,1.0,SW,15.0,clear,66.0,1
38.0,outdoors,grass,1.0,0.0,5.0,NNW,65.0,clear,69.0,1
38.0,outdoors,grass,1666.0,-3.0,5.0,NNW,65.0,clear,69.0,1
44.0,outdoors,grass,1410.0,0.0,5.0,NNW,65.0,clear,69.0,0
40.0,outdoors,grass,160.0,0.0,5.0,NNW,65.0,clear,69.0,1
29.0,outdoors,grass,599.0,0.0,7.0,SW,19.0,clear,45.0,1
41.0,outdoors,grass,159.0,-3.0,7.0,SW,19.0,clear,45.0,1
47.0,outdoors,grass,5.0,0.0,7.0,SW,19.0,clear,45.0,1
53.0,outdoors,grass,477.0,-10.0,7.0,SW,19.0,clear,45.0,1
45.0,closed,grass,516.0,0.0,,,70.0,cloudy,79.0,1
36.0,closed,grass,1027.0,4.0,,,70.0,cloudy,79.0,1
36.0,closed,grass,462.0,-7.0,,,70.0,cloudy,79.0,1
46.0,closed,grass,254.0,4.0,,,70.0,cloudy,79.0,1
44.0,dome,matrixturf,2.0,15.0,6.0,SW,59.0,clear,69.0,1
23.0,dome,matrixturf,405.0,12.0,6.0,SW,59.0,clear,69.0,1
46.0,outdoors,grass,1444.0,0.0,8.0,NE,88.0,rain,38.0,1
47.0,outdoors,grass,844.0,5.0,8.0,NE,88.0,rain,38.0,0
43.0,outdoors,grass,688.0,-5.0,8.0,NE,88.0,rain,38.0,1
28.0,outdoors,grass,233.0,9.0,8.0,NE,88.0,rain,38.0,1
41.0,outdoors,grass,1562.0,0.0,3.0,NE,84.0,cloudy,72.0,1
45.0,outdoors,grass,1431.0,-3.0,3.0,NE,84.0,cloudy,72.0,0
44.0,outdoors,grass,650.0,-3.0,3.0,NE,84.0,cloudy,72.0,1
47.0,outdoors,grass,626.0,14.0,3.0,NE,84.0,cloudy,72.0,1
30.0,outdoors,grass,1014.0,-7.0,6.0,EAST,67.0,cloudy,53.0,1
27.0,outdoors,grass,668.0,-4.0,6.0,EAST,67.0,cloudy,53.0,1
40.0,outdoors,grass,52.0,-7.0,6.0,EAST,67.0,cloudy,53.0,1
40.0,outdoors,grass,1237.0,-11.0,6.0,EAST,67.0,cloudy,53.0,1
22.0,outdoors,grass,675.0,-8.0,6.0,EAST,67.0,cloudy,53.0,1
29.0,outdoors,grass,18.0,-3.0,6.0,EAST,67.0,cloudy,53.0,1
47.0,outdoors,grass,1013.0,7.0,8.0,SW,40.0,clear,52.0,1
22.0,outdoors,grass,1370.0,-3.0,8.0,SW,40.0,clear,52.0,1
45.0,outdoors,grass,112.0,0.0,8.0,SW,40.0,clear,52.0,0
50.0,outdoors,grass,3.0,0.0,8.0,SW,40.0,clear,52.0,1
25.0,outdoors,grass,712.0,-1.0,14.0,,68.0,cloudy,36.0,1
27.0,outdoors,grass,270.0,2.0,14.0,,68.0,cloudy,36.0,1
53.0,dome,sportturf,5.0,0.0,23.0,NW,50.0,other,34.0,1
28.0,dome,sportturf,1227.0,11.0,23.0,NW,50.0,other,34.0,0
25.0,dome,sportturf,889.0,-11.0,23.0,NW,50.0,other,34.0,1
40.0,dome,sportturf,695.0,8.0,23.0,NW,50.0,other,34.0,1
21.0,dome,sportturf,114.0,3.0,23.0,NW,50.0,other,34.0,1
54.0,dome,sportturf,6.0,-1.0,23.0,NW,50.0,other,34.0,0
27.0,outdoors,grass,1217.0,-6.0,13.0,NW,59.0,clear,37.0,1
54.0,outdoors,grass,1301.0,0.0,1.0,ENE,83.0,cloudy,70.0,1
24.0,outdoors,grass,821.0,-4.0,1.0,ENE,83.0,cloudy,70.0,1
24.0,outdoors,grass,427.0,1.0,1.0,ENE,83.0,cloudy,70.0,1
54.0,outdoors,grass,4.0,-4.0,1.0,ENE,83.0,cloudy,70.0,0
45.0,outdoors,grass,1310.0,-2.0,1.0,ENE,83.0,cloudy,70.0,1
42.0,dome,fieldturf,109.0,6.0,,,70.0,other,68.0,1
29.0,dome,fieldturf,1348.0,-9.0,,,70.0,other,68.0,1
26.0,dome,fieldturf,1094.0,6.0,,,70.0,other,68.0,1
19.0,outdoors,grass,1638.0,0.0,5.0,SW,50.0,clear,81.0,1
29.0,outdoors,grass,18.0,10.0,5.0,SW,50.0,clear,81.0,1
26.0,outdoors,grass,1568.0,-13.0,5.0,SW,50.0,clear,81.0,1
45.0,outdoors,astroturf,141.0,8.0,7.0,SW,52.0,clear,48.0,1
27.0,outdoors,astroturf,620.0,-10.0,7.0,SW,52.0,clear,48.0,1
43.0,outdoors,astroturf,211.0,7.0,7.0,SW,52.0,clear,48.0,1
38.0,closed,fieldturf,1411.0,0.0,8.0,SOUTHEAST,87.0,cloudy,54.0,1
39.0,closed,fieldturf,1330.0,3.0,8.0,SOUTHEAST,87.0,cloudy,54.0,1
29.0,closed,fieldturf,784.0,-6.0,8.0,SOUTHEAST,87.0,cloudy,54.0,1
30.0,closed,fieldturf,6.0,10.0,8.0,SOUTHEAST,87.0,cloudy,54.0,1
24.0,closed,fieldturf,1303.0,-20.0,8.0,SOUTHEAST,87.0,cloudy,54.0,1
29.0,closed,fieldturf,817.0,24.0,8.0,SOUTHEAST,87.0,cloudy,54.0,1
54.0,closed,fieldturf,303.0,34.0,8.0,SOUTHEAST,87.0,cloudy,54.0,1
38.0,outdoors,fieldturf,1490.0,0.0,2.0,SW,32.0,clear,54.0,1
54.0,outdoors,fieldturf,977.0,-3.0,2.0,SW,32.0,clear,54.0,1
51.0,outdoors,fieldturf,328.0,7.0,2.0,SW,32.0,clear,54.0,1
29.0,outdoors,fieldturf,3.0,-10.0,2.0,SW,32.0,clear,54.0,0
40.0,outdoors,grass,5.0,14.0,6.0,N,33.0,clear,38.0,1
58.0,outdoors,grass,1321.0,-17.0,6.0,N,33.0,clear,38.0,1
44.0,outdoors,grass,217.0,0.0,4.0,NNE,50.0,cloudy,52.0,1
49.0,outdoors,grass,26.0,-3.0,4.0,NNE,50.0,cloudy,52.0,1
40.0,outdoors,grass,1390.0,0.0,4.0,NNE,50.0,cloudy,52.0,1
39.0,outdoors,grass,700.0,3.0,4.0,NNE,50.0,cloudy,52.0,1
32.0,outdoors,grass,238.0,6.0,4.0,NNE,50.0,cloudy,52.0,1
42.0,outdoors,grass,1357.0,-8.0,16.0,SW,94.0,rain,60.0,1
44.0,outdoors,grass,1030.0,5.0,16.0,SW,94.0,rain,60.0,1
33.0,outdoors,grass,672.0,8.0,16.0,SW,94.0,rain,60.0,1
39.0,outdoors,grass,76.0,11.0,16.0,SW,94.0,rain,60.0,1
48.0,dome,matrixturf,1317.0,0.0,3.0,W,12.0,clear,72.0,1
50.0,dome,matrixturf,7.0,4.0,3.0,W,12.0,clear,72.0,0
46.0,dome,matrixturf,1175.0,11.0,3.0,W,12.0,clear,72.0,1
41.0,dome,matrixturf,1062.0,-14.0,3.0,W,12.0,clear,72.0,1
44.0,dome,matrixturf,195.0,-3.0,3.0,W,12.0,clear,72.0,1
42.0,dome,matrixturf,4.0,0.0,3.0,W,12.0,clear,72.0,1
49.0,closed,fieldturf,949.0,21.0,10.0,SW,56.0,cloudy,45.0,1
33.0,closed,fieldturf,1413.0,0.0,,,53.0,clear,73.0,1
23.0,closed,fieldturf,436.0,-3.0,,,53.0,clear,73.0,1
32.0,closed,fieldturf,23.0,-7.0,,,53.0,clear,73.0,1
36.0,closed,fieldturf,1552.0,4.0,,,53.0,clear,73.0,1
28.0,closed,fieldturf,1056.0,-7.0,,,53.0,clear,73.0,1
37.0,closed,grass,4.0,7.0,,,,other,,1
45.0,closed,grass,1578.0,-10.0,,,,other,,1
28.0,closed,grass,1092.0,14.0,,,,other,,1
25.0,outdoors,grass,706.0,-7.0,5.0,WSW,64.0,cloudy,81.0,1
53.0,outdoors,grass,63.0,4.0,5.0,WSW,64.0,cloudy,81.0,0
48.0,outdoors,grass,3.0,-4.0,5.0,WSW,64.0,cloudy,81.0,1
23.0,outdoors,grass,1237.0,6.0,5.0,WSW,64.0,cloudy,81.0,1
19.0,outdoors,grass,804.0,9.0,5.0,WSW,64.0,cloudy,81.0,1
27.0,outdoors,grass,1547.0,0.0,1.0,SE,68.0,clear,52.0,1
43.0,outdoors,grass,1233.0,17.0,1.0,SE,68.0,clear,52.0,1
31.0,outdoors,grass,1164.0,0.0,9.0,WNW,54.0,clear,38.0,1
36.0,outdoors,grass,537.0,-3.0,9.0,WNW,54.0,clear,38.0,0
40.0,outdoors,grass,126.0,-4.0,9.0,WNW,54.0,clear,38.0,0
35.0,outdoors,grass,50.0,4.0,9.0,WNW,54.0,clear,38.0,1
53.0,outdoors,grass,1451.0,-7.0,9.0,WNW,54.0,clear,38.0,0
52.0,outdoors,grass,858.0,-14.0,9.0,WNW,54.0,clear,38.0,0
22.0,outdoors,grass,498.0,14.0,9.0,WNW,54.0,clear,38.0,1
53.0,outdoors,astroturf,1144.0,0.0,9.0,NW,70.0,clear,41.0,1
35.0,outdoors,astroturf,924.0,-3.0,9.0,NW,70.0,clear,41.0,1
24.0,outdoors,astroturf,165.0,-7.0,9.0,NW,70.0,clear,41.0,1
57.0,outdoors,astroturf,33.0,4.0,9.0,NW,70.0,clear,41.0,0
23.0,outdoors,astroturf,3.0,-4.0,9.0,NW,70.0,clear,41.0,1
31.0,outdoors,astroturf,1536.0,-1.0,9.0,NW,70.0,clear,41.0,1
48.0,outdoors,astroturf,69.0,3.0,9.0,NW,70.0,clear,41.0,1
45.0,outdoors,grass,1662.0,0.0,5.0,SE,80.0,cloudy,35.0,1
52.0,closed,grass,1177.0,0.0,6.0,W,76.0,clear,57.0,1
